status,time,card_type,city,amount,id
Fail,2025-09-06 14:00:00,Visa,Ahvaz,5000.0,16
Success,2025-09-27 14:00:00,Visa,Shiraz,0.0,50
Success,2025-09-21 20:33:00,Mastercard,Tehran,450000.0,28
Success,2025-09-02 00:00:00,Visa,Ahvaz,200000.0,68
Fail,2025-09-29 14:00:00,Visa,Tehran,343679.0,93
Success,2025-09-06 23:59:00,American Express,Tehran,1000.0,60
Success,2025-09-03 14:11:00,American Express,Shiraz,452545.0,12
Fail,2025-09-16 09:09:00,Mastercard,Tabriz,419089.0,16
Fail,2025-09-30 21:21:00,Discover,Qom,471227.0,53
Success,2025-09-08 13:13:00,American Express,Ahvaz,200000.0,54
Success,2025-09-02 05:56:00,Mastercard,Qom,850000.0,49
Fail,2025-09-17 21:23:00,Discover,Isfahan,914465.0,36
Fail,2025-09-09 08:08:00,Mastercard,Shiraz,471227.0,62
Success,2025-09-30 23:59:00,Visa,Tehran,0.0,84
Fail,2025-09-12 23:59:00,Visa,Karaj,200000.0,26
Success,2025-09-03 21:23:00,Mastercard,Karaj,1782689.0,56
Fail,2025-09-11 04:40:00,Discover,Mashhad,2020587.5,91
Fail,2025-09-01 02:37:00,Mastercard,Tabriz,419089.0,22
Success,2025-09-23 19:51:00,Visa,Ahvaz,200000.0,73
Fail,2025-09-13 19:29:00,Mastercard,Mashhad,0.0,69
Fail,2025-09-15 02:20:00,Visa,Tehran,50200.0,81
Fail,2025-09-26 02:30:00,Visa,Tehran,914465.0,49
Success,2025-09-05 13:13:00,Mastercard,Ahvaz,452545.0,99
Fail,2025-09-21 00:00:00,American Express,Qom,583952.0,2
Fail,2025-09-30 12:44:00,Mastercard,Isfahan,250000.0,53
Fail,2025-09-17 16:40:00,Mastercard,Tehran,976246.0,7
Fail,2025-09-25 02:24:00,Mastercard,Ahvaz,419089.0,77
Fail,2025-09-23 06:06:00,Mastercard,Mashhad,583952.0,20
Success,2025-09-24 08:08:00,Discover,Shiraz,1158713.0,95
Success,2025-09-25 14:11:00,Visa,Tabriz,452545.0,30
Success,2025-09-06 18:45:00,Visa,Tehran,1050805.0,75
Fail,2025-09-28 22:27:00,Discover,Tabriz,2020587.5,96
Fail,2025-09-21 05:23:00,Discover,Tabriz,343679.0,67
Success,2025-09-22 21:21:00,Master Card,Karaj,1000.0,59
Fail,2025-09-11 13:10:00,Visa,Tehran,1768588.0,66
Success,2025-09-18 15:45:00,Nan,Ahvaz,452545.0,3
Success,2025-09-04 18:45:00,Visa,Mashhad,443463.0,56
Fail,2025-09-03 19:51:00,Mastercard,Isfahan,1768588.0,79
Fail,2025-09-13 06:06:00,Visa,Tabriz,452545.0,17
Success,2025-09-23 14:11:00,American Express,Mashhad,200000.0,52
Success,2025-09-09 05:23:00,Mastercard,Tabriz,452545.0,7
Fail,2025-09-21 21:23:00,Mastercard,Isfahan,300000.0,5
Fail,2025-09-06 09:00:00,Mastercard,Karaj,1463119.0,99
Fail,2025-09-26 12:12:00,Visa,Shiraz,0.0,98
Fail,2025-09-30 14:02:00,Mastercard,Ahvaz,419089.0,54
Success,2025-09-28 07:08:00,Discover,Karaj,1578078.0,61
Success,2025-09-12 12:34:00,Discover,Karaj,0.0,16
Success,2025-09-02 11:11:00,Mastercard,Tehran,1768588.0,67
Fail,2025-09-03 15:45:00,Visa,Unknown,200000.0,59
Fail,2025-09-03 06:06:00,Visa,Mashhad,200000.0,47
Success,2025-09-28 09:45:00,Visa,Karaj,63489.0,48
Success,2025-09-12 07:08:00,Master Card,Karaj,300000.0,64
Success,2025-09-15 18:12:00,American Express,Qom,850000.0,50
Success,2025-09-09 18:00:00,Mastercard,Unknown,976246.0,85
Success,2025-09-23 02:24:00,Visa,Tabriz,583952.0,41
Success,2025-09-08 09:45:00,American Express,Isfahan,177050.0,72
Fail,2025-09-11 18:12:00,Mastercard,Tehran,1578078.0,22
Success,2025-09-16 23:59:00,Visa,Tehran,1578078.0,54
Success,2025-09-26 14:02:00,Visa,Karaj,452545.0,5
Success,2025-09-27 13:10:00,Discover,Tehran,1000.0,17
Success,2025-09-25 13:13:00,Visa,Tehran,452545.0,78
Success,2025-09-22 19:51:00,Visa,Shiraz,12345.0,41
Success,2025-09-04 18:12:00,Mastercard,Isfahan,412308.0,93
Fail,2025-09-28 07:08:00,Visa,Tabriz,100000.0,96
Success,2025-09-01 10:48:00,Mastercard,Tehran,1050805.0,81
Success,2025-09-24 01:51:00,Mastercard,Tehran,123456.0,35
Success,2025-09-07 15:45:00,American Express,Karaj,5000.0,40
Fail,2025-09-02 05:56:00,Visa,Isfahan,914282.0,22
Success,2025-09-24 02:24:00,American Express,Tehran,471227.0,48
Success,2025-09-28 07:08:00,Discover,Tabriz,452545.0,53
Success,2025-09-05 02:30:00,Discover,Tehran,555555.0,94
Fail,2025-09-07 04:04:00,Discover,Ahvaz,1.0,10
Success,2025-09-04 17:07:00,Nan,Karaj,443463.0,18
Fail,2025-09-05 23:59:00,Mastercard,Mashhad,900000.0,100
Success,2025-09-24 02:37:00,Visa,Tehran,1427657.0,80
Fail,2025-09-01 14:00:00,Mastercard,Tehran,914282.0,49
Success,2025-09-01 03:00:00,Discover,Mashhad,471227.0,71
Fail,2025-09-15 23:59:00,Visa,Karaj,1502601.0,30
Fail,2025-09-20 03:00:00,Visa,Tehran,1305967.0,19
Success,2025-09-19 01:51:00,Discover,Isfahan,976246.0,55
Fail,2025-09-29 22:27:00,Discover,Qom,1463119.0,60
Success,2025-09-10 19:40:00,American Express,Isfahan,900000.0,88
Success,2025-09-28 11:11:00,Mastercard,Mashhad,450000.0,72
Fail,2025-09-18 19:29:00,Visa,Shiraz,1463119.0,81
Fail,2025-09-28 14:02:00,American Express,Isfahan,650000.0,21
Fail,2025-09-03 19:51:00,Discover,Tehran,976246.0,26
Fail,2025-09-11 09:45:00,American Express,Tehran,0.0,28
Fail,2025-09-15 01:01:00,Discover,Mashhad,333333.0,39
Success,2025-09-27 07:08:00,Mastercard,Tehran,583952.0,33
Fail,2025-09-30 01:01:00,Mastercard,Tehran,0.0,40
Success,2025-09-11 12:12:00,Mastercard,Karaj,914282.0,83
Fail,2025-09-17 14:55:00,Mastercard,Isfahan,0.0,29
Success,2025-09-17 08:08:00,Mastercard,Karaj,452545.0,20
Success,2025-09-06 14:55:00,Visa,Mashhad,123456.0,20
Success,2025-09-05 19:51:00,Visa,Tehran,0.0,74
Success,2025-09-08 04:04:00,Discover,Shiraz,0.0,12
Fail,2025-09-02 14:55:00,Visa,Karaj,200000.0,98
Success,2025-09-16 14:11:00,Mastercard,Tehran,177050.0,25
Success,2025-09-20 08:59:00,Discover,Tabriz,250000.0,25
Success,2025-09-24 01:51:00,Visa,Tehran,1578078.0,4
Fail,2025-09-12 11:11:00,Visa,Tabriz,100.5,4
Fail,2025-09-06 06:06:00,Mastercard,Isfahan,452545.0,9
Fail,2025-09-01 02:54:00,Mastercard,Shiraz,300000.0,15
Fail,2025-09-04 14:30:00,Discover,Tehran,1768588.0,26
Fail,2025-09-17 14:30:00,Visa,Tehran,2020587.5,79
Success,2025-09-13 07:32:00,Mastercard,Tabriz,333333.0,91
Fail,2025-09-18 11:11:00,Mastercard,Karaj,419089.0,93
Success,2025-09-05 02:30:00,Visa,Isfahan,914465.0,71
Success,2025-09-30 12:44:00,American Express,Isfahan,452545.0,32
Success,2025-09-24 14:02:00,Visa,Mashhad,452545.0,76
Success,2025-09-24 00:00:00,American Express,Ahvaz,0.0,100
Fail,2025-09-27 12:44:00,Mastercard,Mashhad,452545.0,52
Fail,2025-09-03 18:12:00,Mastercard,Tehran,419089.0,32
Success,2025-09-11 09:00:00,Visa,Tabriz,12345.0,9
Success,2025-09-13 01:01:00,American Express,Tehran,976246.0,78
Fail,2025-09-04 14:11:00,Mastercard,Mashhad,1463119.0,13
Fail,2025-09-26 11:11:00,Mastercard,Tehran,123456.0,56
Fail,2025-09-27 11:11:00,Visa,Tabriz,452545.0,44
Fail,2025-09-14 02:24:00,Master Card,Shiraz,177050.0,98
Success,2025-09-22 07:32:00,Mastercard,Isfahan,5000.0,97
Fail,2025-09-11 00:00:00,American Express,Karaj,1578078.0,83
Success,2025-09-27 02:37:00,American Express,Isfahan,2020587.5,30
Fail,2025-09-10 02:37:00,Visa,Tehran,333333.0,16
Success,2025-09-19 03:27:00,Visa,Tehran,471227.0,12
Fail,2025-09-18 02:54:00,Visa,Ahvaz,250000.0,74
Fail,2025-09-06 07:08:00,Mastercard,Tehran,452545.0,66
Success,2025-09-27 20:20:00,Visa,Tabriz,100.5,18
Fail,2025-09-29 07:08:00,Mastercard,Ahvaz,452545.0,13
Fail,2025-09-15 04:15:00,Mastercard,Tabriz,471227.0,94
Fail,2025-09-21 04:40:00,Visa,Karaj,2020587.5,24
Fail,2025-09-30 15:45:00,Mastercard,Isfahan,200000.0,12
Success,2025-09-10 05:56:00,Visa,Tabriz,976246.0,60
Success,2025-09-05 07:08:00,Nan,Tehran,1768588.0,60
Fail,2025-09-26 21:23:00,Visa,Tabriz,250000.0,94
Fail,2025-09-29 05:23:00,American Express,Ahvaz,1050805.0,87
Success,2025-09-05 07:08:00,Visa,Shiraz,850000.0,1
Fail,2025-09-10 21:23:00,Mastercard,Tabriz,452545.0,43
Fail,2025-09-28 08:08:00,American Express,Mashhad,0.0,55
Fail,2025-09-05 01:01:00,Visa,Tehran,250000.0,40
Fail,2025-09-03 12:12:00,Mastercard,Tehran,100.5,64
Fail,2025-09-23 09:45:00,Visa,Tehran,976246.0,34
Fail,2025-09-06 12:44:00,Mastercard,Karaj,452545.0,34
Success,2025-09-04 19:29:00,Mastercard,Tehran,0.0,48
Success,2025-09-18 21:23:00,Mastercard,Tehran,976246.0,33
Fail,2025-09-28 10:48:00,Visa,Isfahan,452545.0,68
Fail,2025-09-09 02:20:00,Visa,Tabriz,650000.0,30
Fail,2025-09-17 07:07:00,American Express,Qom,123456.0,84
Success,2025-09-29 10:48:00,Nan,Tehran,2020587.5,91
Fail,2025-09-13 13:10:00,Mastercard,Qom,0.0,79
Success,2025-09-27 01:01:00,Visa,Shiraz,452545.0,71
Success,2025-09-15 20:20:00,American Express,Tehran,2020587.5,71
Fail,2025-09-30 10:48:00,Mastercard,Tehran,0.0,29
Fail,2025-09-20 20:33:00,Discover,Tehran,100000.0,23
Success,2025-09-17 11:11:00,Discover,Ahvaz,850000.0,34
Success,2025-09-13 14:30:00,Mastercard,Tabriz,0.0,84
Fail,2025-09-16 02:20:00,American Express,Tabriz,976246.0,15
Fail,2025-09-22 02:37:00,Discover,Ahvaz,100.5,98
Fail,2025-09-04 21:10:00,Nan,Tehran,471227.0,53
Success,2025-09-05 07:07:00,American Express,Isfahan,1578078.0,17
Success,2025-09-05 00:00:00,Mastercard,Karaj,0.0,64
Success,2025-09-09 14:55:00,Mastercard,Qom,1387769.0,84
Fail,2025-09-17 02:37:00,Visa,Qom,1782689.0,61
Fail,2025-09-13 07:08:00,Mastercard,Tehran,650000.0,57
Fail,2025-09-02 21:23:00,Discover,Tehran,914465.0,77
Fail,2025-09-13 07:32:00,American Express,Qom,205000.0,89
Fail,2025-09-22 03:00:00,American Express,Tehran,0.0,37
Fail,2025-09-21 12:44:00,American Express,Tehran,0.0,7
Fail,2025-09-27 14:02:00,Mastercard,Isfahan,555555.0,8
Fail,2025-09-23 07:08:00,Visa,Isfahan,205000.0,88
Fail,2025-09-19 02:30:00,Discover,Tabriz,452545.0,78
Fail,2025-09-03 12:12:00,Mastercard,Tehran,343679.0,68
Success,2025-09-10 06:06:00,Visa,Shiraz,99999.0,21
Fail,2025-09-02 20:33:00,Mastercard,Mashhad,0.0,61
Fail,2025-09-13 16:16:00,Visa,Qom,343679.0,74
Fail,2025-09-19 04:40:00,Visa,Isfahan,333333.0,87
Fail,2025-09-26 15:45:00,American Express,Mashhad,1427657.0,95
Fail,2025-09-17 16:40:00,Mastercard,Isfahan,177050.0,95
Fail,2025-09-21 03:00:00,Visa,Isfahan,976246.0,80
Success,2025-09-14 10:48:00,Mastercard,Tabriz,419089.0,75
Fail,2025-09-12 10:48:00,Visa,Tehran,471227.0,87
Success,2025-09-21 21:23:00,Mastercard,Tehran,1768588.0,29
Fail,2025-09-12 19:51:00,Discover,Tehran,1782689.0,25
Fail,2025-09-11 20:33:00,Nan,Tabriz,914282.0,58
Success,2025-09-07 19:19:00,Visa,Tehran,5000.0,14
Success,2025-09-04 02:37:00,Mastercard,Shiraz,0.0,78
Fail,2025-09-19 09:00:00,Master Card,Tehran,412308.0,66
Fail,2025-09-01 00:00:00,Discover,Isfahan,12345.0,54
Success,2025-09-28 19:40:00,American Express,Isfahan,0.0,77
Success,2025-09-24 23:59:00,Discover,Karaj,452545.0,67
Success,2025-09-29 02:24:00,Visa,Qom,177050.0,30
Success,2025-09-03 08:08:00,American Express,Mashhad,774681.0,18
Success,2025-09-13 17:07:00,Nan,Qom,0.0,54
Fail,2025-09-15 00:00:00,Mastercard,Qom,1158713.0,21
Fail,2025-09-02 02:20:00,American Express,Ahvaz,2020587.5,53
Fail,2025-09-11 03:00:00,American Express,Shiraz,0.0,83
Fail,2025-09-04 19:51:00,Mastercard,Tehran,1050805.0,16
Success,2025-09-19 02:30:00,American Express,Tehran,0.0,28
Success,2025-09-29 09:09:00,Discover,Isfahan,583952.0,4
Fail,2025-09-17 16:16:00,Discover,Tehran,1463119.0,55
Success,2025-09-03 11:11:00,Mastercard,Tehran,200000.0,15
Success,2025-09-28 19:40:00,Mastercard,Tehran,1782689.0,64
Fail,2025-09-18 02:54:00,Discover,Tehran,0.0,65
Fail,2025-09-08 02:30:00,American Express,Isfahan,419089.0,16
Fail,2025-09-22 20:33:00,Visa,Tehran,450000.0,20
Fail,2025-09-25 18:45:00,Discover,Shiraz,1578078.0,64
Success,2025-09-24 14:00:00,American Express,Tehran,452545.0,33
Success,2025-09-26 09:00:00,Mastercard,Mashhad,200000.0,81
Success,2025-09-19 13:13:00,Mastercard,Tehran,452545.0,69
Fail,2025-09-05 18:45:00,Discover,Karaj,976246.0,69
Fail,2025-09-07 12:12:00,Nan,Ahvaz,452545.0,58
Fail,2025-09-21 23:59:00,Visa,Isfahan,100.5,39
Fail,2025-09-08 14:11:00,Mastercard,Tehran,0.0,77
Fail,2025-09-28 00:00:00,Mastercard,Tehran,2020587.5,36
Success,2025-09-05 08:59:00,Mastercard,Karaj,1158713.0,95
Fail,2025-09-17 07:32:00,Nan,Qom,0.0,68
Success,2025-09-05 14:11:00,Mastercard,Tabriz,452545.0,88
Success,2025-09-04 11:11:00,Discover,Tehran,1427657.0,21
Success,2025-09-22 05:56:00,Discover,Tehran,471227.0,63
Fail,2025-09-19 12:44:00,Discover,Tehran,100000.0,85
Fail,2025-09-27 12:44:00,Visa,Shiraz,100.5,6
Fail,2025-09-21 20:20:00,Nan,Tabriz,452545.0,24
Fail,2025-09-02 12:34:00,Visa,Mashhad,452545.0,53
Success,2025-09-11 18:45:00,Mastercard,Tehran,12345.0,96
Fail,2025-09-22 23:17:00,Mastercard,Tehran,1578078.0,83
Success,2025-09-13 01:51:00,Visa,Tehran,452545.0,76
Fail,2025-09-15 02:24:00,American Express,Mashhad,471227.0,78
Success,2025-09-12 21:23:00,Mastercard,Isfahan,1463119.0,50
Success,2025-09-22 06:30:00,Discover,Tehran,583952.0,12
Fail,2025-09-21 08:08:00,Mastercard,Isfahan,452545.0,56
Success,2025-09-22 04:15:00,Discover,Isfahan,650000.0,15
Success,2025-09-11 23:59:00,Mastercard,Tabriz,1387769.0,83
Fail,2025-09-07 01:01:00,Visa,Qom,123456.0,93
Success,2025-09-28 12:12:00,Discover,Qom,850000.0,40
Success,2025-09-05 21:23:00,Mastercard,Tehran,1502601.0,41
Fail,2025-09-17 07:32:00,Visa,Shiraz,585954.0,69
Fail,2025-09-24 21:21:00,Mastercard,Ahvaz,1578078.0,69
Fail,2025-09-20 02:24:00,Visa,Shiraz,177050.0,6
Success,2025-09-09 20:33:00,Visa,Tehran,100.5,88
Fail,2025-09-14 06:30:00,Discover,Tabriz,585954.0,67
Fail,2025-09-26 13:13:00,Mastercard,Tehran,1.0,33
Success,2025-09-12 08:08:00,Mastercard,Karaj,250000.0,43
Success,2025-09-06 15:45:00,Mastercard,Tehran,900000.0,21
Fail,2025-09-17 10:48:00,American Express,Tehran,200000.0,84
Success,2025-09-19 04:15:00,Mastercard,Tehran,0.0,65
Fail,2025-09-19 10:48:00,Master Card,Ahvaz,452545.0,17
Fail,2025-09-26 02:37:00,Discover,Tehran,177050.0,94
Success,2025-09-16 02:30:00,American Express,Tabriz,585954.0,8
Fail,2025-09-12 14:11:00,American Express,Tehran,123456.0,64
Fail,2025-09-12 17:17:00,Discover,Ahvaz,452545.0,91
Fail,2025-09-20 12:44:00,Mastercard,Mashhad,177050.0,28
Success,2025-09-06 07:32:00,Discover,Tabriz,200000.0,99
Fail,2025-09-23 11:11:00,Visa,Ahvaz,343679.0,91
Fail,2025-09-26 02:30:00,Mastercard,Ahvaz,452545.0,13
Success,2025-09-04 12:12:00,Discover,Mashhad,1387769.0,13
Success,2025-09-06 19:19:00,Visa,Tabriz,774681.0,38
Success,2025-09-11 08:08:00,Mastercard,Qom,200000.0,25
Success,2025-09-01 14:55:00,Mastercard,Tehran,585954.0,62
Success,2025-09-30 08:59:00,Visa,Tehran,419089.0,23
Success,2025-09-24 11:11:00,Visa,Tabriz,100.5,87
Success,2025-09-23 11:11:00,American Express,Tabriz,850000.0,21
Success,2025-09-15 13:13:00,Mastercard,Shiraz,1502601.0,54
Fail,2025-09-27 11:11:00,Master Card,Shiraz,1463119.0,63
Success,2025-09-11 01:01:00,Visa,Tabriz,177050.0,30
Fail,2025-09-25 02:20:00,Visa,Tabriz,0.0,75
Success,2025-09-19 03:00:00,Visa,Tehran,177050.0,68
Fail,2025-09-18 09:00:00,Mastercard,Ahvaz,99999.0,98
Fail,2025-09-17 02:37:00,American Express,Tehran,976246.0,76
Success,2025-09-19 04:04:00,Mastercard,Karaj,0.0,73
Fail,2025-09-21 16:16:00,Visa,Isfahan,774681.0,32
Success,2025-09-14 23:59:00,Mastercard,Tehran,1768588.0,75
Success,2025-09-27 14:11:00,Visa,Shiraz,12345.0,24
Fail,2025-09-18 04:15:00,Visa,Isfahan,452545.0,7
Success,2025-09-28 13:13:00,Visa,Isfahan,100.5,72
Fail,2025-09-19 19:51:00,Discover,Isfahan,1387769.0,98
Fail,2025-09-15 19:51:00,Visa,Tehran,419089.0,90
Fail,2025-09-15 08:59:00,Nan,Tehran,100.5,1
Success,2025-09-04 14:11:00,Discover,Tehran,1387769.0,3
Success,2025-09-07 00:00:00,American Express,Shiraz,123456.0,28
Success,2025-09-13 12:34:00,Discover,Tehran,555555.0,43
Success,2025-09-03 11:11:00,Discover,Tehran,1158713.0,98
Success,2025-09-16 14:11:00,Visa,Qom,0.0,46
Fail,2025-09-09 23:59:00,Discover,Tehran,419089.0,1
Success,2025-09-08 03:27:00,American Express,Isfahan,1782689.0,38
Fail,2025-09-20 21:23:00,Visa,Tehran,1305967.0,92
Fail,2025-09-13 21:21:00,American Express,Mashhad,443463.0,35
Success,2025-09-17 02:37:00,Mastercard,Karaj,2020587.5,74
Fail,2025-09-17 07:32:00,Visa,Tabriz,50200.0,76
Fail,2025-09-17 18:45:00,Visa,Tehran,50200.0,74
Success,2025-09-01 09:00:00,Visa,Qom,1883871.0,54
Fail,2025-09-08 14:11:00,Mastercard,Karaj,0.0,99
Fail,2025-09-19 07:07:00,Mastercard,Unknown,900000.0,24
Fail,2025-09-06 13:10:00,Visa,Karaj,452545.0,28
Fail,2025-09-03 04:15:00,Mastercard,Qom,419089.0,22
Fail,2025-09-27 08:08:00,Visa,Shiraz,452545.0,16
Success,2025-09-05 21:21:00,Discover,Karaj,1387769.0,13
Fail,2025-09-13 11:11:00,Discover,Tehran,1782689.0,62
Success,2025-09-15 08:59:00,Visa,Tehran,471227.0,43
Success,2025-09-14 14:02:00,American Express,Mashhad,976246.0,88
Success,2025-09-29 19:29:00,Visa,Tehran,914465.0,78
Success,2025-09-23 16:16:00,Mastercard,Ahvaz,200000.0,32
Success,2025-09-16 19:51:00,Nan,Tehran,200000.0,67
Fail,2025-09-18 03:00:00,Nan,Tehran,100.5,92
Fail,2025-09-22 02:37:00,Visa,Isfahan,100.5,83
Fail,2025-09-29 21:23:00,American Express,Tabriz,914282.0,87
Fail,2025-09-22 06:06:00,Visa,Isfahan,452545.0,57
Fail,2025-09-11 21:23:00,American Express,Qom,99999.0,65
Fail,2025-09-03 03:00:00,Visa,Isfahan,1578078.0,69
Fail,2025-09-22 13:13:00,Mastercard,Tehran,123456.0,49
Success,2025-09-10 18:00:00,Mastercard,Tehran,2020587.5,33
Fail,2025-09-10 10:05:00,Visa,Isfahan,1305967.0,19
Fail,2025-09-30 06:06:00,Discover,Tehran,12345.0,36
Fail,2025-09-21 21:23:00,American Express,Tehran,1427657.0,70
Fail,2025-09-16 00:00:00,Visa,Karaj,452545.0,15
Fail,2025-09-12 14:02:00,Mastercard,Tehran,1768588.0,98
Fail,2025-09-02 19:19:00,Discover,Karaj,452545.0,24
Success,2025-09-09 10:48:00,Nan,Shiraz,976246.0,27
Fail,2025-09-24 09:45:00,Mastercard,Tehran,452545.0,49
Fail,2025-09-03 12:44:00,American Express,Tabriz,100.5,75
Fail,2025-09-24 00:00:00,Mastercard,Tehran,1782689.0,23
Fail,2025-09-30 07:08:00,Visa,Tehran,914282.0,33
Fail,2025-09-25 02:30:00,Mastercard,Tabriz,452545.0,41
Fail,2025-09-30 11:11:00,Discover,Tabriz,412308.0,56
Success,2025-09-15 02:37:00,Mastercard,Mashhad,1578078.0,29
Fail,2025-09-03 04:15:00,American Express,Tehran,0.0,31
Fail,2025-09-19 12:44:00,American Express,Tabriz,1578078.0,65
Success,2025-09-18 19:29:00,Visa,Isfahan,976246.0,99
Fail,2025-09-08 13:13:00,Discover,Tabriz,177050.0,18
Fail,2025-09-26 21:23:00,Nan,Mashhad,583952.0,82
Fail,2025-09-17 20:20:00,Discover,Isfahan,0.0,6
Success,2025-09-08 23:59:00,Mastercard,Ahvaz,1883871.0,52
Success,2025-09-07 13:10:00,Visa,Tehran,1463119.0,40
Success,2025-09-30 09:09:00,Visa,Tehran,443463.0,65
Success,2025-09-07 05:56:00,Visa,Karaj,1463119.0,42
Success,2025-09-03 04:04:00,American Express,Tehran,12345.0,95
Success,2025-09-01 02:30:00,Nan,Karaj,471227.0,68
Fail,2025-09-04 09:09:00,Discover,Unknown,333333.0,32
Success,2025-09-25 17:07:00,Discover,Isfahan,850000.0,10
Success,2025-09-05 02:37:00,American Express,Karaj,1000.0,69
Fail,2025-09-01 15:45:00,Discover,Shiraz,1463119.0,9
Fail,2025-09-15 18:45:00,Nan,Tabriz,1768588.0,69
Success,2025-09-05 05:56:00,Discover,Karaj,976246.0,61
Fail,2025-09-13 02:30:00,Mastercard,Mashhad,200000.0,11
Fail,2025-09-08 16:40:00,Mastercard,Tehran,1782689.0,100
Success,2025-09-08 23:59:00,Visa,Tehran,99999.0,92
Fail,2025-09-05 13:13:00,American Express,Karaj,452545.0,68
Success,2025-09-28 04:40:00,Discover,Karaj,250000.0,74
Success,2025-09-09 14:00:00,Visa,Mashhad,452545.0,98
Fail,2025-09-01 17:07:00,Nan,Mashhad,419089.0,8
Fail,2025-09-04 19:51:00,Visa,Tehran,0.0,49
Success,2025-09-03 07:07:00,Visa,Isfahan,177050.0,24
Success,2025-09-02 02:37:00,Visa,Tehran,1158713.0,33
Fail,2025-09-08 14:55:00,American Express,Tehran,1387769.0,19
Success,2025-09-23 03:00:00,Mastercard,Shiraz,1502601.0,2
Success,2025-09-09 14:11:00,Visa,Unknown,0.0,55
Fail,2025-09-02 06:06:00,Visa,Tehran,0.0,11
Fail,2025-09-14 07:08:00,Visa,Tehran,914465.0,100
Success,2025-09-14 03:27:00,Mastercard,Isfahan,200000.0,17
Fail,2025-09-04 23:17:00,Visa,Tehran,123456.0,42
Success,2025-09-30 09:09:00,Visa,Mashhad,200000.0,61
Success,2025-09-06 12:34:00,Visa,Ahvaz,1782689.0,3
Success,2025-09-11 02:30:00,Discover,Tehran,100.5,87
Success,2025-09-03 07:07:00,Discover,Tehran,2020587.5,35
Fail,2025-09-08 02:30:00,Visa,Qom,0.0,85
Fail,2025-09-03 12:44:00,Mastercard,Ahvaz,452545.0,90
Fail,2025-09-14 00:00:00,Discover,Tehran,583952.0,66
Success,2025-09-28 20:20:00,Visa,Tehran,412308.0,1
Fail,2025-09-13 10:48:00,American Express,Shiraz,0.0,7
Fail,2025-09-13 23:59:00,American Express,Karaj,976246.0,20
Fail,2025-09-02 19:51:00,Visa,Tehran,452545.0,43
Success,2025-09-13 12:12:00,Mastercard,Karaj,0.0,6
Success,2025-09-29 23:17:00,Visa,Tehran,300000.0,55
Fail,2025-09-19 14:11:00,Mastercard,Tehran,343679.0,21
Fail,2025-09-27 07:07:00,Discover,Tehran,50200.0,51
Fail,2025-09-06 02:37:00,Mastercard,Tehran,471227.0,46
Fail,2025-09-16 05:23:00,Discover,Karaj,452545.0,35
Fail,2025-09-02 07:07:00,Visa,Mashhad,343679.0,8
Fail,2025-09-08 03:27:00,Visa,Isfahan,1578078.0,68
Success,2025-09-17 10:05:00,Visa,Isfahan,419089.0,16
Success,2025-09-23 22:27:00,American Express,Tehran,0.0,67
Fail,2025-09-02 11:11:00,Master Card,Tehran,0.0,71
Success,2025-09-10 14:00:00,American Express,Tehran,555555.0,64
Success,2025-09-28 07:08:00,Visa,Isfahan,452545.0,2
Success,2025-09-16 00:00:00,Mastercard,Tehran,1883871.0,1
Fail,2025-09-06 19:51:00,Nan,Unknown,1578078.0,58
Success,2025-09-28 12:34:00,Visa,Tehran,177050.0,1
Success,2025-09-02 02:24:00,Visa,Mashhad,0.0,7
Fail,2025-09-02 20:33:00,Visa,Tabriz,1000.0,89
Fail,2025-09-26 06:06:00,Mastercard,Mashhad,177050.0,69
Success,2025-09-13 15:45:00,Mastercard,Tabriz,452545.0,85
Success,2025-09-24 04:40:00,Visa,Tehran,0.0,93
Fail,2025-09-15 04:40:00,Visa,Tehran,2020587.5,18
Fail,2025-09-28 11:11:00,American Express,Isfahan,471227.0,89
Success,2025-09-02 09:00:00,Mastercard,Tehran,1.0,32
Fail,2025-09-07 10:48:00,Mastercard,Shiraz,1387769.0,45
Success,2025-09-03 12:12:00,Visa,Isfahan,2020587.5,33
Fail,2025-09-08 15:45:00,Nan,Tehran,1463119.0,74
Success,2025-09-23 03:27:00,Discover,Tehran,2020587.5,73
Success,2025-09-14 03:27:00,Visa,Tehran,0.0,49
Fail,2025-09-24 11:11:00,Discover,Karaj,5000.0,33
Success,2025-09-30 06:30:00,Mastercard,Ahvaz,0.0,98
Success,2025-09-23 09:45:00,Visa,Mashhad,774681.0,71
Fail,2025-09-27 15:45:00,Visa,Tabriz,1883871.0,68
Fail,2025-09-22 08:08:00,Visa,Tabriz,452545.0,28
Fail,2025-09-29 19:40:00,Visa,Isfahan,1782689.0,88
Fail,2025-09-07 00:00:00,Mastercard,Tabriz,471227.0,53
Success,2025-09-21 18:00:00,Mastercard,Tehran,850000.0,97
Success,2025-09-07 12:34:00,Discover,Tehran,0.0,44
Fail,2025-09-01 03:27:00,Mastercard,Isfahan,0.0,80
Fail,2025-09-17 04:15:00,Mastercard,Ahvaz,452545.0,55
Fail,2025-09-09 21:10:00,Visa,Tehran,1578078.0,10
Success,2025-09-30 01:51:00,Visa,Tehran,0.0,14
Fail,2025-09-21 06:30:00,Mastercard,Karaj,1768588.0,36
Success,2025-09-13 11:11:00,Discover,Tehran,100.5,34
Fail,2025-09-21 02:37:00,Nan,Tehran,452545.0,89
